DFP1	chrI_M22	77.333	75	16	1	397	470	179279	179353	0.010	43.6
DFP1	chrI_M22	86.486	37	5	0	473	509	174932	174968	0.036	41.7
DFP1	chrI_M22	84.211	38	6	0	397	434	177042	177079	0.47	38.1
DFP1	chrI_PW5	88.543	707	63	12	19	723	167434	166744	0.0	841
DFP1	chrI_PW5	73.554	121	32	0	358	478	178782	178902	7.79e-04	47.3
DFP1	chrI_PW5	77.333	75	16	1	397	470	177116	177190	0.010	43.6
DFP1	chrI_PW5	86.486	37	5	0	473	509	171333	171369	0.036	41.7
DFP1	chrI_PW5	84.211	38	6	0	397	434	173431	173468	0.47	38.1
DFP1	chrI_PW5	80.000	45	9	0	393	437	178018	178062	6.1	34.4
DFP1	chrVII_YJM978	77.907	86	11	5	397	478	418406	418487	7.79e-04	47.3
DFP1	chrVII_YJM978	82.979	47	8	0	397	443	419545	419591	0.010	43.6
DFP1	chrXII_PW5	76.543	81	18	1	397	476	914741	914661	0.010	43.6
DFP1	chrXII_PW5	86.486	37	5	0	473	509	919056	919020	0.036	41.7
DFP1	chrXII_PW5	82.927	41	7	0	397	437	916958	916918	0.47	38.1
DFP1	chrXII_PW5	80.000	45	9	0	393	437	913839	913795	6.1	34.4
DFP1	chrVII_YPS1009	82.979	47	8	0	397	443	399549	399595	0.010	43.6
DFP1	chrVII_BY	82.979	47	8	0	397	443	404481	404527	0.010	43.6
DFP1	chrIII_CLIB219	82.222	45	7	1	397	440	125608	125564	0.47	38.1
DFP1	chrIII_CLIB219	95.455	22	1	0	2	23	129731	129752	1.7	36.2
DFP1	chrIII_CBS2888	82.222	45	7	1	397	440	121192	121148	0.47	38.1
DFP1	chrIII_CBS2888	95.455	22	1	0	2	23	131283	131304	1.7	36.2
DFP1	chrIII_YJM981	82.222	45	7	1	397	440	127841	127797	0.47	38.1
DFP1	chrIII_YJM981	95.455	22	1	0	2	23	131962	131983	1.7	36.2
DFP1	chrIII_273614	82.222	45	7	1	397	440	120077	120033	0.47	38.1
DFP1	chrIII_273614	95.455	22	1	0	2	23	124198	124219	1.7	36.2
DFP1	chrIII_PW5	82.927	41	7	0	400	440	117692	117652	0.47	38.1
DFP1	chrIII_PW5	95.455	22	1	0	2	23	122138	122159	1.7	36.2
DFP1	chrIII_Y10	82.222	45	7	1	397	440	131710	131666	0.47	38.1
DFP1	chrIII_Y10	95.455	22	1	0	2	23	135831	135852	1.7	36.2
DFP1	chrIII_YJM454	82.222	45	7	1	397	440	120432	120388	0.47	38.1
DFP1	chrIII_YJM454	95.455	22	1	0	2	23	124558	124579	1.7	36.2
DFP1	chrIII_YJM978	82.222	45	7	1	397	440	120033	119989	0.47	38.1
DFP1	chrIII_YJM978	95.455	22	1	0	2	23	124160	124181	1.7	36.2
DFP1	chrIII_CLIB413	82.222	45	7	1	397	440	133050	133006	0.47	38.1
DFP1	chrIII_CLIB413	95.455	22	1	0	2	23	137182	137203	1.7	36.2
DFP1	chrIII_YJM145	82.222	45	7	1	397	440	120887	120843	0.47	38.1
DFP1	chrIII_YJM145	95.455	22	1	0	2	23	125007	125028	1.7	36.2
DFP1	chrIII_YPS163	82.222	45	7	1	397	440	123390	123346	0.47	38.1
DFP1	chrIII_YPS163	95.455	22	1	0	2	23	127520	127541	1.7	36.2
DFP1	chrIII_RM	82.222	45	7	1	397	440	122794	122750	0.47	38.1
DFP1	chrIII_RM	95.455	22	1	0	2	23	126915	126936	1.7	36.2
DFP1	chrIII_BY	82.222	45	7	1	397	440	132272	132228	0.47	38.1
DFP1	chrIII_BY	95.455	22	1	0	2	23	136393	136414	1.7	36.2
DFP1	chrIII_M22	82.222	45	7	1	397	440	120754	120710	0.47	38.1
DFP1	chrIII_M22	95.455	22	1	0	2	23	124875	124896	1.7	36.2
DFP1	chrXV_YJM981	85.714	35	4	1	496	529	351085	351119	1.7	36.2
DFP1	chrXV_273614	85.714	35	4	1	496	529	337839	337873	1.7	36.2
DFP1	chrXV_PW5	85.714	35	4	1	496	529	324404	324438	1.7	36.2
DFP1	chrXV_Y10	85.714	35	4	1	496	529	321178	321212	1.7	36.2
DFP1	chrIII_I14	95.455	22	1	0	2	23	124220	124241	1.7	36.2
DFP1	chrXV_I14	85.714	35	4	1	496	529	342194	342228	1.7	36.2
DFP1	chrIII_YPS1009	95.455	22	1	0	2	23	128148	128169	1.7	36.2
DFP1	chrXV_CLIB413	85.714	35	4	1	496	529	345772	345806	1.7	36.2
DFP1	chrXV_YJM145	85.714	35	4	1	496	529	325375	325409	1.7	36.2
DFP1	chrXV_RM	85.714	35	4	1	496	529	325966	326000	1.7	36.2
DFP1	chrXV_BY	85.714	35	4	1	496	529	341729	341763	1.7	36.2
DFP1	chrXV_M22	85.714	35	4	1	496	529	333969	334003	1.7	36.2
DFP1	chrXII_CBS2888	91.667	24	2	0	409	432	1026595	1026618	6.1	34.4
DFP1	chrXII_YPS163	91.667	24	2	0	409	432	999655	999678	6.1	34.4
REF_MST28	chrI_BY	100.000	705	0	0	1	705	188876	189580	0.0	1303
REF_MST28	chrI_BY	84.884	172	26	0	343	514	188130	188301	3.34e-42	174
REF_MST28	chrI_BY	79.524	210	41	2	1	209	184539	184747	2.02e-34	148
REF_MST28	chrI_BY	86.364	132	18	0	1	132	187791	187922	2.62e-33	145
REF_MST28	chrI_BY	84.553	123	19	0	326	448	184861	184983	1.23e-26	122
REF_MST28	chrI_BY	78.571	140	28	2	1	139	185661	185799	3.46e-17	91.6
REF_MST28	chrI_BY	81.928	83	13	2	326	407	189907	189988	1.62e-10	69.4
REF_MST28	chrI_BY	80.303	66	13	0	56	121	186792	186857	5.87e-05	51.0
REF_MST28	chrI_BY	72.848	151	40	1	373	522	187066	187216	5.87e-05	51.0
REF_MST28	chrI_BY	84.000	50	8	0	367	416	180377	180328	2.11e-04	49.1
REF_MST28	chrI_BY	83.333	48	8	0	433	480	190540	190587	0.003	45.4
REF_MST28	chrI_BY	81.395	43	7	1	326	368	185986	186027	5.9	34.4
REF_MST28	chrI_Y10	99.291	705	5	0	1	705	192348	193052	0.0	1275
REF_MST28	chrI_Y10	87.121	132	17	0	1	132	191290	191421	5.63e-35	150
REF_MST28	chrI_Y10	79.048	210	42	2	1	209	188030	188238	9.41e-33	143
REF_MST28	chrI_Y10	83.007	153	26	0	343	495	191629	191781	1.22e-31	139
REF_MST28	chrI_Y10	84.553	123	19	0	326	448	188352	188474	1.23e-26	122
REF_MST28	chrI_Y10	78.571	140	28	2	1	139	189152	189290	3.46e-17	91.6
REF_MST28	chrI_Y10	81.928	83	13	2	326	407	193380	193461	1.62e-10	69.4
REF_MST28	chrI_Y10	80.000	80	16	0	433	512	194007	194086	9.75e-08	60.2
REF_MST28	chrI_Y10	72.727	165	41	2	359	522	190548	190709	1.63e-05	52.8
REF_MST28	chrI_Y10	84.000	50	8	0	367	416	183871	183822	2.11e-04	49.1
REF_MST28	chrI_Y10	78.788	66	14	0	56	121	190285	190350	0.003	45.4
REF_MST28	chrI_Y10	92.000	25	2	0	615	639	191895	191919	1.6	36.2
REF_MST28	chrI_Y10	81.395	43	7	1	326	368	189477	189518	5.9	34.4
REF_MST28	chrI_CBS2888	99.149	705	6	0	1	705	176768	177472	0.0	1269
REF_MST28	chrI_CBS2888	75.000	524	111	16	1	514	175680	176193	3.27e-57	224
REF_MST28	chrI_CBS2888	79.048	210	42	2	1	209	171117	171325	9.41e-33	143
REF_MST28	chrI_CBS2888	83.740	123	20	0	326	448	171439	171561	5.71e-25	117
REF_MST28	chrI_CBS2888	80.714	140	25	2	1	139	173538	173676	3.43e-22	108
REF_MST28	chrI_CBS2888	74.545	165	38	4	359	522	174936	175097	1.62e-10	69.4
REF_MST28	chrI_CBS2888	81.928	83	13	2	326	407	177800	177881	1.62e-10	69.4
REF_MST28	chrI_CBS2888	74.803	127	31	1	14	139	172257	172383	1.26e-06	56.5
REF_MST28	chrI_CBS2888	79.487	78	14	2	343	419	172582	172658	4.54e-06	54.7
REF_MST28	chrI_CBS2888	80.303	66	13	0	56	121	174668	174733	5.87e-05	51.0
REF_MST28	chrI_CBS2888	84.000	50	8	0	367	416	167311	167262	2.11e-04	49.1
REF_MST28	chrI_CBS2888	80.435	46	9	0	433	478	178430	178475	1.6	36.2
REF_MST28	chrI_YJM978	99.149	705	6	0	1	705	192897	193601	0.0	1269
REF_MST28	chrI_YJM978	78.435	524	93	16	1	514	191809	192322	3.13e-87	324
REF_MST28	chrI_YJM978	76.060	401	69	18	314	690	189914	190311	5.55e-45	183
REF_MST28	chrI_YJM978	86.667	150	18	2	1	149	186272	186420	2.01e-39	165
REF_MST28	chrI_YJM978	80.851	188	34	2	309	495	188778	188964	7.28e-34	147
REF_MST28	chrI_YJM978	88.430	121	14	0	11	131	190765	190885	7.28e-34	147
REF_MST28	chrI_YJM978	80.645	186	36	0	328	513	186596	186781	2.62e-33	145
REF_MST28	chrI_YJM978	82.390	159	28	0	1	159	189604	189762	1.22e-31	139
REF_MST28	chrI_YJM978	87.097	93	5	7	615	702	186904	186994	2.07e-19	99.0
REF_MST28	chrI_YJM978	81.928	83	13	2	326	407	193928	194009	1.62e-10	69.4
REF_MST28	chrI_YJM978	72.848	151	40	1	373	522	191082	191232	5.87e-05	51.0
REF_MST28	chrI_YJM978	84.000	50	8	0	367	416	170689	170640	2.11e-04	49.1
REF_MST28	chrI_YJM978	73.239	142	34	4	69	208	188541	188680	2.11e-04	49.1
REF_MST28	chrI_YJM978	93.333	30	2	0	615	644	189081	189110	0.003	45.4
REF_MST28	chrI_YPS163	99.007	705	7	0	1	705	180809	181513	0.0	1264
REF_MST28	chrI_YPS163	84.259	216	34	0	1	216	176489	176704	2.54e-53	211
REF_MST28	chrI_YPS163	85.621	153	22	0	343	495	180081	180233	2.60e-38	161
REF_MST28	chrI_YPS163	86.301	146	18	2	1	145	174283	174427	3.36e-37	158
REF_MST28	chrI_YPS163	87.121	132	17	0	1	132	179742	179873	5.63e-35	150
REF_MST28	chrI_YPS163	88.430	121	14	0	11	131	175444	175564	7.28e-34	147
REF_MST28	chrI_YPS163	75.676	185	45	0	328	512	174607	174791	9.61e-18	93.5
REF_MST28	chrI_YPS163	78.571	140	28	2	1	139	177608	177746	3.46e-17	91.6
REF_MST28	chrI_YPS163	74.545	165	38	4	359	522	175750	175911	1.62e-10	69.4
REF_MST28	chrI_YPS163	81.928	83	13	2	326	407	181807	181888	1.62e-10	69.4
REF_MST28	chrI_YPS163	81.818	77	12	2	615	690	174915	174990	7.54e-09	63.9
REF_MST28	chrI_YPS163	80.303	66	13	0	56	121	178739	178804	5.87e-05	51.0
REF_MST28	chrI_YPS163	84.000	50	8	0	367	416	164503	164454	2.11e-04	49.1
REF_MST28	chrI_YPS163	74.490	98	24	1	426	522	179066	179163	0.035	41.7
REF_MST28	chrI_YPS163	81.395	43	7	1	326	368	177933	177974	5.9	34.4
REF_MST28	chrI_YJM981	98.440	705	11	0	1	705	177498	178202	0.0	1242
REF_MST28	chrI_YJM981	87.121	132	17	0	1	132	176440	176571	5.63e-35	150
REF_MST28	chrI_YJM981	79.048	210	42	2	1	209	173184	173392	9.41e-33	143
REF_MST28	chrI_YJM981	83.007	153	26	0	343	495	176779	176931	1.22e-31	139
REF_MST28	chrI_YJM981	84.553	123	19	0	326	448	173506	173628	1.23e-26	122
REF_MST28	chrI_YJM981	78.571	140	28	2	1	139	174307	174445	3.46e-17	91.6
REF_MST28	chrI_YJM981	81.928	83	13	2	326	407	178530	178611	1.62e-10	69.4
REF_MST28	chrI_YJM981	80.000	80	16	0	433	512	179236	179315	9.75e-08	60.2
REF_MST28	chrI_YJM981	72.727	165	41	2	359	522	175701	175862	1.63e-05	52.8
REF_MST28	chrI_YJM981	80.303	66	13	0	56	121	175438	175503	5.87e-05	51.0
REF_MST28	chrI_YJM981	82.000	50	9	0	367	416	169021	168972	0.010	43.6
REF_MST28	chrI_YJM981	92.000	25	2	0	615	639	177045	177069	1.6	36.2
REF_MST28	chrI_273614	98.440	705	11	0	1	705	169534	170238	0.0	1242
REF_MST28	chrI_273614	87.121	132	17	0	1	132	168476	168607	5.63e-35	150
REF_MST28	chrI_273614	79.524	210	41	2	1	209	165213	165421	2.02e-34	148
REF_MST28	chrI_273614	83.007	153	26	0	343	495	168815	168967	1.22e-31	139
REF_MST28	chrI_273614	84.553	123	19	0	326	448	165535	165657	1.23e-26	122
REF_MST28	chrI_273614	78.571	140	28	2	1	139	166335	166473	3.46e-17	91.6
REF_MST28	chrI_273614	74.545	165	38	4	359	522	167734	167895	1.62e-10	69.4
REF_MST28	chrI_273614	81.928	83	13	2	326	407	170566	170647	1.62e-10	69.4
REF_MST28	chrI_273614	80.000	80	16	0	433	512	171272	171351	9.75e-08	60.2
REF_MST28	chrI_273614	80.303	66	13	0	56	121	167466	167531	5.87e-05	51.0
REF_MST28	chrI_273614	84.000	50	8	0	367	416	161128	161079	2.11e-04	49.1
REF_MST28	chrI_273614	92.000	25	2	0	615	639	169081	169105	1.6	36.2
REF_MST28	chrI_273614	81.395	43	7	1	326	368	166660	166701	5.9	34.4
REF_MST28	chrI_I14	98.442	706	9	2	1	705	177099	177803	0.0	1242
REF_MST28	chrI_I14	82.061	524	74	16	1	514	176011	176524	6.45e-119	429
REF_MST28	chrI_I14	83.251	203	34	0	11	213	171704	171906	4.29e-46	187
REF_MST28	chrI_I14	73.359	518	125	11	1	513	167207	167716	7.17e-44	180
REF_MST28	chrI_I14	75.871	402	68	20	314	690	170853	171250	2.58e-43	178
REF_MST28	chrI_I14	85.621	153	22	0	343	495	175283	175435	2.60e-38	161
REF_MST28	chrI_I14	87.121	132	17	0	1	132	174944	175075	5.63e-35	150
REF_MST28	chrI_I14	79.524	210	41	2	1	209	164784	164992	2.02e-34	148
REF_MST28	chrI_I14	79.787	188	36	2	309	495	169714	169900	1.58e-30	135
REF_MST28	chrI_I14	83.562	146	22	2	1	145	170543	170687	1.58e-30	135
REF_MST28	chrI_I14	84.553	123	19	0	326	448	165106	165228	1.23e-26	122
REF_MST28	chrI_I14	78.571	140	28	2	1	139	172814	172952	3.46e-17	91.6
REF_MST28	chrI_I14	84.946	93	7	7	615	702	167839	167929	4.47e-16	87.9
REF_MST28	chrI_I14	81.928	83	13	2	326	407	178130	178211	1.62e-10	69.4
REF_MST28	chrI_I14	74.803	127	31	1	14	139	165924	166050	1.26e-06	56.5
REF_MST28	chrI_I14	73.510	151	39	1	373	522	174219	174369	1.26e-06	56.5
REF_MST28	chrI_I14	79.487	78	14	2	343	419	166249	166325	4.54e-06	54.7
REF_MST28	chrI_I14	84.000	50	8	0	367	416	160967	160918	2.11e-04	49.1
REF_MST28	chrI_I14	73.239	142	34	4	69	208	169477	169616	2.11e-04	49.1
REF_MST28	chrI_I14	93.333	30	2	0	615	644	170017	170046	0.003	45.4
REF_MST28	chrI_I14	78.788	66	14	0	56	121	173945	174010	0.003	45.4
REF_MST28	chrI_I14	82.609	46	8	0	433	478	178761	178806	0.035	41.7
REF_MST28	chrI_I14	76.667	60	14	0	391	450	172078	172137	5.9	34.4
REF_MST28	chrI_RM	98.440	705	11	0	1	705	167013	167717	0.0	1242
REF_MST28	chrI_RM	87.121	132	17	0	1	132	165955	166086	5.63e-35	150
REF_MST28	chrI_RM	83.007	153	26	0	343	495	166294	166446	1.22e-31	139
REF_MST28	chrI_RM	78.571	210	43	2	1	209	162695	162903	4.38e-31	137
REF_MST28	chrI_RM	84.553	123	19	0	326	448	163017	163139	1.23e-26	122
REF_MST28	chrI_RM	78.571	140	28	2	1	139	163819	163957	3.46e-17	91.6
REF_MST28	chrI_RM	81.928	83	13	2	326	407	168045	168126	1.62e-10	69.4
REF_MST28	chrI_RM	80.000	80	16	0	433	512	168751	168830	9.75e-08	60.2
REF_MST28	chrI_RM	72.727	165	41	2	359	522	165216	165377	1.63e-05	52.8
REF_MST28	chrI_RM	78.788	66	14	0	56	121	164953	165018	0.003	45.4
REF_MST28	chrI_RM	82.000	50	9	0	367	416	158197	158148	0.010	43.6
REF_MST28	chrI_RM	92.000	25	2	0	615	639	166560	166584	1.6	36.2
REF_MST28	chrVII_BY	98.017	706	12	2	1	705	404115	404819	0.0	1225
REF_MST28	chrVII_BY	75.191	524	110	16	1	514	403017	403530	7.02e-59	230
REF_MST28	chrVII_BY	81.928	83	13	2	326	407	405146	405227	1.62e-10	69.4
REF_MST28	chrI_CLIB219	97.737	707	12	4	1	705	180069	180773	0.0	1214
REF_MST28	chrI_CLIB219	77.822	505	92	16	1	495	179008	179502	2.46e-78	294
REF_MST28	chrI_CLIB219	81.567	217	38	2	314	529	177111	177326	2.58e-43	178
REF_MST28	chrI_CLIB219	86.301	146	18	2	1	145	173461	173605	3.36e-37	158
REF_MST28	chrI_CLIB219	88.430	121	14	0	11	131	177961	178081	7.28e-34	147
REF_MST28	chrI_CLIB219	80.645	186	36	0	328	513	173785	173970	2.62e-33	145
REF_MST28	chrI_CLIB219	79.787	188	36	2	309	495	175968	176154	1.58e-30	135
REF_MST28	chrI_CLIB219	80.137	146	27	2	1	145	176801	176945	3.43e-22	108
REF_MST28	chrI_CLIB219	84.946	93	7	7	615	702	174093	174183	4.47e-16	87.9
REF_MST28	chrI_CLIB219	80.000	105	21	0	553	657	177371	177475	2.69e-13	78.7
REF_MST28	chrI_CLIB219	74.545	165	38	4	359	522	178267	178428	1.62e-10	69.4
REF_MST28	chrI_CLIB219	80.723	83	14	2	326	407	181101	181182	7.54e-09	63.9
REF_MST28	chrI_CLIB219	84.000	50	8	0	367	416	169645	169596	2.11e-04	49.1
REF_MST28	chrI_CLIB219	73.239	142	34	4	69	208	175731	175870	2.11e-04	49.1
REF_MST28	chrI_CLIB219	93.333	30	2	0	615	644	176271	176300	0.003	45.4
REF_MST28	chrI_CLIB219	78.571	56	10	2	585	639	179586	179640	1.6	36.2
REF_MST28	chrI_YPS1009	96.738	705	23	0	1	705	187815	188519	0.0	1175
REF_MST28	chrI_YPS1009	78.736	522	93	14	1	513	186750	187262	5.20e-90	333
REF_MST28	chrI_YPS1009	79.048	210	42	2	1	209	182201	182409	9.41e-33	143
REF_MST28	chrI_YPS1009	84.553	123	19	0	326	448	182523	182645	1.23e-26	122
REF_MST28	chrI_YPS1009	81.429	140	24	2	1	139	184622	184760	7.38e-24	113
REF_MST28	chrI_YPS1009	80.723	83	14	2	326	407	188839	188920	7.54e-09	63.9
REF_MST28	chrI_YPS1009	74.803	127	31	1	14	139	183341	183467	1.26e-06	56.5
REF_MST28	chrI_YPS1009	79.487	78	14	2	343	419	183666	183742	4.54e-06	54.7
REF_MST28	chrI_YPS1009	80.303	66	13	0	56	121	185752	185817	5.87e-05	51.0
REF_MST28	chrI_YPS1009	72.848	151	40	1	373	522	186026	186176	5.87e-05	51.0
REF_MST28	chrI_YPS1009	83.333	48	8	0	433	480	189539	189586	0.003	45.4
REF_MST28	chrI_YPS1009	82.000	50	9	0	367	416	179674	179625	0.010	43.6
REF_MST28	chrI_YPS1009	75.325	77	17	2	585	660	187331	187406	1.6	36.2
REF_MST28	chrVII_YPS1009	96.459	706	23	2	1	705	399183	399887	0.0	1164
REF_MST28	chrVII_YPS1009	81.928	83	13	2	326	407	400214	400295	1.62e-10	69.4
REF_MST28	chrVII_YJM978	96.459	706	23	2	1	705	419179	419883	0.0	1164
REF_MST28	chrVII_YJM978	84.932	146	20	2	1	145	415838	415982	7.28e-34	147
REF_MST28	chrVII_YJM978	80.851	188	34	2	309	495	418348	418534	7.28e-34	147
REF_MST28	chrVII_YJM978	80.645	186	36	0	328	513	416165	416350	2.62e-33	145
REF_MST28	chrVII_YJM978	83.871	93	8	7	615	702	416473	416563	2.08e-14	82.4
REF_MST28	chrVII_YJM978	81.928	83	13	2	326	407	420209	420290	1.62e-10	69.4
REF_MST28	chrVII_YJM978	73.239	142	34	4	69	208	418111	418250	2.11e-04	49.1
REF_MST28	chrVII_YJM978	93.333	30	2	0	615	644	418651	418680	0.003	45.4
REF_MST28	chrI_CLIB413	90.368	706	66	2	1	705	183670	184374	0.0	926
REF_MST28	chrI_CLIB413	80.306	523	83	16	1	513	182599	183111	2.37e-103	377
REF_MST28	chrI_CLIB413	79.524	210	41	2	1	209	179339	179547	2.02e-34	148
REF_MST28	chrI_CLIB413	85.366	123	18	0	326	448	179661	179783	2.64e-28	128
REF_MST28	chrI_CLIB413	78.571	140	28	2	1	139	180461	180599	3.46e-17	91.6
REF_MST28	chrI_CLIB413	74.545	165	38	4	359	522	181860	182021	1.62e-10	69.4
REF_MST28	chrI_CLIB413	81.928	83	13	2	326	407	184702	184783	1.62e-10	69.4
REF_MST28	chrI_CLIB413	80.000	80	16	0	433	512	185407	185486	9.75e-08	60.2
REF_MST28	chrI_CLIB413	80.303	66	13	0	56	121	181592	181657	5.87e-05	51.0
REF_MST28	chrI_CLIB413	84.000	50	8	0	367	416	175256	175207	2.11e-04	49.1
REF_MST28	chrI_CLIB413	81.395	43	7	1	326	368	180786	180827	5.9	34.4
REF_MST28	chrI_YJM454	79.750	721	118	15	8	705	180647	181362	1.74e-139	497
REF_MST28	chrI_YJM454	83.226	155	26	0	1	155	174495	174649	9.41e-33	143
REF_MST28	chrI_YJM454	79.330	179	33	4	337	513	179252	179428	1.23e-26	122
REF_MST28	chrI_YJM454	78.235	170	37	0	326	495	177003	177172	9.55e-23	110
REF_MST28	chrI_YJM454	82.645	121	19	2	30	149	177796	177915	1.23e-21	106
REF_MST28	chrI_YJM454	80.328	122	24	0	326	447	174817	174938	9.61e-18	93.5
REF_MST28	chrI_YJM454	84.091	88	12	2	30	116	178951	179037	5.79e-15	84.2
REF_MST28	chrI_YJM454	74.566	173	44	0	37	209	175681	175853	9.68e-13	76.8
REF_MST28	chrI_YJM454	81.013	79	14	1	439	516	181896	181974	2.71e-08	62.1
REF_MST28	chrI_YJM454	80.282	71	14	0	51	121	176730	176800	4.54e-06	54.7
REF_MST28	chrI_YJM454	77.381	84	15	4	590	671	179526	179607	7.59e-04	47.3
REF_MST28	chrI_YJM454	80.000	60	12	0	391	450	178148	178207	0.003	45.4
REF_MST28	chrI_YJM454	81.034	58	9	2	326	382	181814	181870	0.003	45.4
REF_MST28	chrI_YJM454	82.000	50	9	0	367	416	170696	170647	0.010	43.6
REF_MST28	chrI_YJM454	82.609	46	8	0	615	660	177286	177331	0.035	41.7
REF_MST28	chrI_YJM454	82.927	41	4	2	335	372	180178	180218	5.9	34.4
REF_MST28	chrI_YJM145	79.750	721	118	15	8	705	180196	180911	1.74e-139	497
REF_MST28	chrI_YJM145	83.226	155	26	0	1	155	174044	174198	9.41e-33	143
REF_MST28	chrI_YJM145	79.330	179	33	4	337	513	178801	178977	1.23e-26	122
REF_MST28	chrI_YJM145	78.235	170	37	0	326	495	176552	176721	9.55e-23	110
REF_MST28	chrI_YJM145	82.645	121	19	2	30	149	177345	177464	1.23e-21	106
REF_MST28	chrI_YJM145	80.328	122	24	0	326	447	174366	174487	9.61e-18	93.5
